temperature,humidity,volume(db),labels
54.177848204629214,0.5108499222413649,63.78887885735216,0
27.54357586036401,0.4512589024117698,18.032939938912342,0
50.51171160471836,0.5671915716588757,47.58522231846902,0
29.21261873016262,0.4880137864641127,32.61958107040302,0
51.38104788280429,0.4049231456263639,63.3379017307152,0
39.67107512512704,0.5996933325009939,21.887239093818373,0
29.54285440587677,0.5067217145545598,35.9964841931682,0
46.00666418956318,0.4521319091475431,51.283421727669165,0
58.98117107386663,0.4938305692974639,50.41185957661718,0
47.305431150259885,0.5455212502318989,57.61282803632634,0
29.87705620234512,0.4173385288273181,11.120422756470084,0
56.21449116061292,0.5551154201763842,53.10723542742938,0
59.100571008484046,0.5525704731654988,49.83644793013438,0
65.66206582949444,0.2475691124069683,74.94960183977531,0
53.42233885349144,0.595642714162497,51.91750595401435,0
53.91860892394221,0.548265264618443,42.99108446852609,0
58.338373747129104,0.5476162836612863,41.46625377934422,0
25.364681051026825,0.4560879441410181,33.83714404770467,0
52.56182105135219,0.5540740246299904,68.66361948419109,0
52.85909234328968,0.5911171082338675,57.77362505779865,0
45.80543718370599,0.4258569396250058,68.38653992932308,0
41.79694954018961,0.4520006612297433,48.26069280008078,0
46.0794262880447,0.4334061732803776,42.40816566316217,0
22.042742433344493,0.4290093234349668,26.42852599743148,0
53.437712930341895,0.4277116385739431,62.614681931465846,0
44.023190278527466,0.5415862660537881,69.70313070958471,0
51.70272556402924,0.5801265269256262,55.5072915499256,0
26.81606981580984,0.5904677053436153,36.00968631119886,0
34.567786701526146,0.4619056643098349,15.272165305508354,0
44.7955921068519,0.5109479233689981,52.62777457237488,0
40.64292915127035,0.4004495498465752,60.76303281879711,0
42.84635516817127,0.545927083029097,53.26499211607251,0
51.62679775604457,0.4713600072161847,52.763851976900455,0
29.60513157370104,0.5325904322286187,29.20107820651173,0
37.26558289678839,0.4249599147533129,16.212423948579186,0
51.36033112613859,0.4682756296628835,50.68643939406649,0
85.40122080978412,0.2133233051055918,112.59107267893116,1
33.92937243289005,0.5352779525641016,38.70469118928939,0
33.08803333773314,0.4493729328753661,37.37318972276054,0
48.82616043391607,0.504286270229957,59.10980559575506,0
76.53813391826442,0.2770280258268702,76.53435399940963,0
32.1450823767005,0.5562294277564697,24.04302392936821,0
38.82861073341393,0.5908788259882016,39.02271768573132,0
32.15234528067841,0.5719026424679559,19.885711553292005,0
58.98586790743949,0.4468876385897921,65.5397664731919,0
46.964382609147904,0.5908115230126136,42.85952366658371,0
50.11375181833891,0.4523586545506707,47.41230538254873,0
66.71941646191799,0.2181549951767776,96.57557428554531,0
44.84865272854863,0.4596803544810716,55.8516009496538,0
48.13463165100377,0.5765061301025663,52.08206803972827,0
51.987164432639936,0.5694218828347419,63.27286166363782,0
27.637792062333997,0.4384879121244683,30.358121262731096,0
38.04739983514549,0.4940248715403272,15.629608426763529,0
26.26269232043091,0.4718337143066299,15.3353822717164,0
53.31049696403224,0.5010951048722894,62.67646352802944,0
39.83362875886097,0.5193616312590708,15.566911053731296,0
25.63319280969257,0.415484988992816,13.089541768644672,0
60.43605600081221,0.252278410285688,72.85069402831844,0
42.706408084977,0.4978631938642568,47.60596654508235,0
35.12568339945865,0.4088102037884125,33.209812229122115,0
36.89829692447739,0.584625678341155,19.87328174526392,0
47.76624373547439,0.4381130117281009,55.57865876415025,0
54.00335724606309,0.5279674708099247,40.46197356838972,0
56.840986924842966,0.4037000147503183,45.13418783639008,0
29.353730238385523,0.5001092557623336,31.602373852950468,0
38.37597215193842,0.4735969911320808,37.784780077618485,0
55.03830820095983,0.5963197357989356,60.23171400699521,0
55.077945225687394,0.5349892986574096,46.44112957131718,0
37.63042814805108,0.4866083662709111,11.078916002149562,0
80.79408039810292,0.3289073751848825,94.41205522785464,0
45.97710059768763,0.4519473189855683,56.38202810865885,0
53.01253390232654,0.5678151135065058,47.79466572738907,0
47.26751246010917,0.4508794772391661,57.706208925457794,0
68.83656665123156,0.264489832049128,103.13063437510026,1
60.8721183910605,0.2709598105385805,78.63916840723842,0
57.42568377086222,0.5092757198598228,56.50402780267615,0
57.22370200308829,0.5038648512736152,64.40082876443226,0
38.72904957869889,0.5353289814054438,13.214351241033118,0
55.037202824941446,0.470500362629575,51.72295586790391,0
31.282348007154173,0.4876776567825126,17.453576306234957,0
29.82570722685996,0.4060740868063974,32.46873653546295,0
52.89055425525125,0.5331490591451031,43.12366806672336,0
34.462530946180266,0.4263060406659844,29.333465925948744,0
25.721729332348666,0.4048851846611361,38.18839884453486,0
60.424891235166704,0.2230120723933604,71.01203842046529,0
37.84165327867103,0.4662914518660004,13.000032541193502,0
42.83327282975512,0.4372427018600222,59.1239591903959,0
43.47861917091444,0.5798797375758133,60.50352641282517,0
37.57699000732074,0.5182098880354884,19.55465643239957,0
30.208635604550825,0.5689378924810764,32.652653661268616,0
81.38265101716276,0.2064371258322853,106.92611337769172,1
60.82985842492612,0.240828875155465,98.27650273254336,0
30.65984567864365,0.5979129500450776,28.995525374715918,0
37.93878593567543,0.4926932456244522,15.06849484384678,0
60.55766384317421,0.3499778993863167,79.26248328736324,0
57.67766742482606,0.4987033935846048,46.95543792388047,0
48.74013401378947,0.4700450439253316,59.51639071712674,0
35.638842639902265,0.5955086383162544,13.850686187215278,0
56.50907923940103,0.5657194764045936,52.58732833332911,0
25.03734383514404,0.4513630815002609,11.201653208134193,0
31.173706691754276,0.5871552607081245,19.12198425247054,0
60.91498581381228,0.3765961787877668,110.547109872577,1
27.28691942358565,0.5295140599355537,33.6309690285069,0
42.35092659684517,0.4233947288415808,64.96302102414916,0
48.42926947281499,0.5621432058151923,61.254751430007296,0
44.88167665132801,0.4719314265069919,63.812747784892096,0
28.39340964753626,0.4622179376477374,37.20402375959363,0
89.10425150849801,0.3537163851322744,111.65925603574156,1
42.53636414797954,0.480467531041549,66.6956333773994,0
53.77909830624024,0.5639531864928049,67.38672700821884,0
36.589745442489246,0.5545745435204997,23.185834262116195,0
38.32500690037111,0.5154451552170028,17.320925349443293,0
12.30940180623655,0.4423542223890552,34.410661951579044,0
49.23530832680259,0.5332561156879378,65.07152005666363,0
34.05610885962315,0.4961568792933835,18.279138270027826,0
38.93632950260481,0.507514440197211,17.58333074257692,0
32.49094752008226,0.546467337072563,16.00925586547629,0
31.27394622921936,0.599352087143104,21.96592434225513,0
50.95018460587008,0.4412974807271018,47.39122996996125,0
51.60350896765499,0.50772944675245,60.30522633781053,0
46.73728284764975,0.4351824993634862,43.45768885750672,0
30.686270974990325,0.4579260728130792,17.361460080609206,0
53.801064027441655,0.4196117231758883,50.88356571597677,0
15.63716824518042,0.4978268938078111,34.73751943322502,0
44.72786707849336,0.436589501291479,43.25420889379473,0
33.26134592025977,0.5817896015252939,24.451160938818788,0
26.141177843405156,0.5589433831187156,37.612876793721554,0
59.39450805961172,0.5044191542002125,60.90221957187241,0
46.6850549135949,0.5001460226546844,65.43961265214982,0
48.41620090041745,0.5573403783723814,51.870607177249966,0
50.770928827038105,0.4237584328486418,53.37550940104848,0
55.12815274380749,0.4409048795465443,67.04070821859027,0
53.05943367941768,0.4202783589273649,40.89821486878089,0
32.458083539471325,0.4156348385461217,21.572983344537363,0
40.3743555064333,0.4939504826710351,61.151945641771576,0
54.57637534340361,0.4089550977392795,45.88163602911615,0
29.754240045632788,0.4855298483399659,27.559165366530895,0
55.662132522657465,0.4375590474528021,69.59919199661265,0
30.10547196257371,0.5142955094779997,32.42191468219761,0
39.75202430644383,0.4290245386245028,10.310746531559952,0
87.74788049996965,0.2800120289102812,91.66760215577034,1
41.60999408793211,0.5743838981668945,68.30801372413438,0
43.86381730324658,0.5987936057998345,58.94978919806401,0
48.72529814557727,0.4627949773133618,55.65510637376768,0
100.492924083093,0.041886510912293,121.68719253795835,1
60.45946117194191,0.3705062372781856,70.66740066412332,0
34.36443002181025,0.4472211215220358,37.76156080042789,0
25.73843220756911,0.495384177309168,31.05058595678636,0
72.17831312665612,0.2444677466076089,112.66469925969008,1
29.117652591026182,0.5599488118242126,27.325609897126864,0
82.18351420465986,0.2217694361581597,103.8586660678395,1
42.55535144091617,0.4821538073799923,48.64916876667353,0
86.8781700861746,0.3619787261460682,111.27817331818258,1
80.85912574274306,0.2038990601707583,117.2739469396121,1
35.813803510352585,0.4427712168811969,18.441430516911577,0
42.78143494136758,0.5212246296418968,54.85214902957291,0
60.51901716219331,0.2337853790657461,101.3683424515155,1
25.96350713733126,0.4499515563322095,17.23372496591753,0
42.13675267633661,0.5194680574996516,60.50967101079148,0
50.46916346189703,0.4017670101602628,45.88857370138164,0
27.793283561336427,0.409269754734489,34.879030208276134,0
48.70055785540506,0.570750010648473,65.01985777619046,0
33.08288125160044,0.4906222964710951,16.949420279381684,0
69.07519900157962,0.2655898845242426,100.46659360712243,1
49.19784942986546,0.4711541635553342,69.47152781711156,0
32.24629203422786,0.4624551717337375,27.794892060254828,0
58.6976320748075,0.4376627957819071,63.73383766704087,0
54.222552304702816,0.4796276630910528,64.65084687948175,0
40.337925420257065,0.5867869198988273,65.2610790007432,0
49.71314408565143,0.5203444687430234,48.87282423395801,0
62.13163144380437,0.3643416675634213,113.2753147610712,1
57.136737150621045,0.4722211929672375,62.93874825207561,0
26.7575435399245,0.4122183478561956,16.099859484468702,0
60.9347092955971,0.2974285655136265,104.4209350196998,1
44.15884931387539,0.5611267753383475,62.690965584651,0
31.770890145254207,0.4452021605315243,33.31493313492037,0
57.44591322369809,0.5069095095810475,66.56614068745361,0
33.376835984131255,0.5680551273441953,29.719575750470515,0
51.2059394686452,0.5545551913960709,40.69333836557,0
30.83175130451334,0.4265857174839592,31.488156757715306,0
53.777254857780775,0.5174716142753032,53.433418708627,0
55.888497362706055,0.482721097939502,55.70064898360287,0
54.97584097156276,0.5384872003470722,64.98753130052417,0
20.157779265162205,0.5274471238994041,35.719649556607905,0
59.70653867994815,0.5758200674286258,40.52322236048905,0
37.01425599432703,0.5518848792226091,15.959767764060274,0
63.78050790384204,0.3269806764778462,104.78841825519072,1
28.69420837023938,0.5174397073989482,28.76563248572631,0
57.156934753394935,0.5619697674416947,58.10320175598567,0
39.77466397725354,0.424572849734211,39.04093010077589,0
50.04003531993848,0.5196334577596418,51.8346313472432,0
40.563831277844585,0.5735294958189154,49.608165037036926,0
60.19679468660341,0.3608709893124053,96.73645535117944,0
58.43590101175162,0.5281859126700992,59.93746063627125,0
55.83376451348467,0.5407317786015622,59.37790316005869,0
32.43656855902001,0.5024992868692291,33.61516639588584,0
10.91769291237487,0.4619917101229484,10.18610845940749,0
44.65381628726611,0.5968850303183788,42.25815652081658,0
54.21907190906309,0.4381549649784078,66.64436503380799,0
32.55893596105384,0.4204594818550783,30.52799272011968,0
41.65067623244323,0.581949317840923,60.82137922120803,0
50.905113591531226,0.5264633354959519,45.25034314212402,0
40.03638826380545,0.4708058062112326,66.32006144958905,0
66.90009528254458,0.3829154178075386,79.31430412413778,0
47.78554759694686,0.4918946981800242,44.45652860067494,0
46.479955991023616,0.4276632985420401,62.31302883886941,0
68.12792046741,0.3122556618149183,117.22993764216986,1
51.94280693291943,0.5730158589550509,56.90317248285723,0
32.88648395648499,0.415896538666454,35.13967549475599,0
29.75727588309465,0.5945582486678477,36.63162758403993,0
54.3702434110875,0.5951482457359687,63.33196084669781,0
53.675711229154174,0.4455442438254252,43.08124581482439,0
55.53805682523904,0.4850065933937473,43.8592265399413,0
60.254773325623546,0.2024069981821691,91.69403315509425,0
29.535314240955973,0.5769856096546939,30.56929348680279,0
84.28790783432721,0.2394290465801158,115.18275150945712,1
29.76326970465093,0.4926702087354482,39.33466500772343,0
46.65733956088317,0.5180369640432638,55.88746253482471,0
31.869331884448812,0.5301045208838145,34.506364840280085,0
44.916615726874085,0.4941961166433503,53.881720207656414,0
43.13397525959592,0.4955453541774226,41.8847471314896,0
84.28673622282089,0.3979293880207635,113.77557725607512,1
47.41009506935019,0.577563256428364,40.86427963902194,0
47.44470377709497,0.418426722740847,46.86863233200211,0
41.502051901961295,0.5426177326479216,43.65213921041115,0
33.959718687605154,0.4979752338694148,32.15045716531977,0
45.06177020741141,0.4096568595549567,55.24514103890302,0
53.47129674355185,0.5306323218752343,55.05546528174736,0
38.942749931322695,0.5614186276653051,18.692498275881896,0
42.15597252835354,0.5411615297327045,68.7044745344462,0
44.44665249694998,0.5321130678751562,46.04006993988981,0
26.66543137990521,0.5221018110506639,14.671344503682922,0
51.5571655699342,0.5201959522983272,60.42458240702493,0
31.553381816155262,0.4801158127123094,16.25011049733051,0
49.32286112189915,0.4631838424967076,46.48166612249632,0
51.09070948232364,0.4232959734718694,45.55927384771622,0
44.41582780791833,0.4166232439431895,57.46884939077642,0
41.155220749940895,0.4119392996566153,53.995537884866025,0
53.443769022247054,0.4018578545125249,56.36505185032407,0
45.68808741598037,0.5332672055749572,44.19621307627898,0
51.038460904676896,0.5023830145858356,69.2029553941509,0
63.83286713627348,0.3942666504953543,95.01735454271711,0
74.88960350084047,0.3333386417684145,100.4842448867854,1
58.11938352345037,0.5221714891347566,67.35430193860083,0
82.05987390985335,0.3071885394271285,90.19285805641805,0
33.740586193139634,0.537097712150011,20.780382768965303,0
75.0888713207456,0.213879638335903,78.89749024053651,0
39.458299547411286,0.466723171042046,23.7364975569414,0
35.27292841449986,0.4641633592471467,15.083639064104853,0
59.97208964252579,0.4814692631626958,45.62259199323057,0
63.77755234540758,0.2858183138376944,75.09624613511039,0
33.766389102609054,0.4089215332376549,34.32397704848307,0
43.06971656683464,0.5174348784966333,59.15836760618933,0
43.86199864247389,0.5536915340053586,46.51144337184492,0
80.70134063968332,0.3476101710655522,105.09298740450136,1
38.8955838565373,0.4473235434289945,21.689462303077647,0
31.379495895555586,0.4968665888534835,38.92873921584248,0
35.19716264814634,0.5799888733478811,27.34468159162249,0
46.32767031769035,0.4251098264621688,40.77932473779944,0
43.95552833312176,0.4369724695477837,53.56142807560578,0
46.27007509374705,0.5615581465771347,68.65653682356226,0
46.92631215016058,0.4177945508807679,55.491061133119786,0
55.85472473923227,0.4376332756194227,65.2542690990247,0
58.88004947840704,0.4850621671832227,67.35604514089054,0
21.82509853155186,0.5901129611543235,14.016827553009836,0
33.10609416526559,0.4417467743979962,11.2115406876732,0
46.1648962409175,0.4751085355858669,52.30451824069115,0
36.6281780705424,0.4314248810497956,14.27627140492082,0
32.67378394603425,0.5719018518689958,16.652559584645047,0
55.83678204639392,0.4479171196888534,44.43130936086474,0
61.98344283231588,0.2578146103929307,114.66207052233725,1
29.17507823947165,0.4939847172125942,37.34774466346828,0
68.69258319037701,0.2956312442955727,73.18205725301875,0
59.76355283752078,0.4218607765019188,52.93491229786959,0
50.9160399819928,0.5598093114518679,63.50822817043213,0
86.6526120151971,0.3346627491796042,93.23900340831462,1
44.61209791645574,0.4852404605282504,68.88396987921179,0
59.43312929507941,0.5799744118843317,45.66375232937592,0
58.17120031158251,0.4681318353611994,54.394339718443554,0
30.32850388771977,0.5159322636622389,35.77148036887694,0
44.90515705094225,0.4371629389921888,66.18996798653771,0
49.73239669117532,0.4425949313411062,41.33548612878952,0
32.083797126716874,0.5626710652488234,35.21872577052291,0
26.924011116314063,0.5737327849751294,29.81816952068989,0
34.91137587056776,0.4063411323542821,17.81821171337004,0
51.06763957594516,0.5202274576987729,61.04170482884306,0
31.134420037486464,0.4966457237825198,12.277448751917476,0
41.439800066190415,0.4870337860727635,46.91945444947039,0
57.29680234673192,0.4752466852288129,59.14473282807481,0
42.92268807153758,0.470706622062566,59.35290522231975,0
43.49431415237518,0.4917480699471865,64.33569057974023,0
44.84511463865191,0.4679095906372983,53.62038026856652,0
43.72915136964856,0.4258495849346545,53.76608087597051,0
51.23319237884948,0.5878953887284499,67.67172960971043,0
35.40519194536691,0.5651325010319059,34.02830427677625,0
44.65959781478931,0.5302652023509135,53.94930606216035,0
42.5949135278027,0.4469479563326479,64.21370548368746,0
36.14291120128113,0.4275663992285984,28.01727649660924,0
51.40038163659976,0.5830500163626591,44.95524851467793,0
31.63700115974132,0.4024533539444185,14.24139299270675,0
58.39984411238311,0.4811202180173059,52.94375024086802,0
27.568068854835417,0.5526524048244271,25.33828086159569,0
26.40326269030957,0.508839808998266,29.483713939552825,0
25.158128229138832,0.5639904723181068,15.347127993837304,0
59.010048580110805,0.5159746806904784,69.92294329472173,0
30.11856075785088,0.5424821589170942,22.2696121094098,0
33.97968139512521,0.5306060882914927,13.74480442502021,0
33.15416501298621,0.5947634555449178,23.38230900398901,0
39.18821874048058,0.5940092946659052,11.623631931940135,0
10.73711143219558,0.5664555579010696,14.69460925986731,0
39.97538865054422,0.5121830811971915,33.06621490271513,0
46.40153675669082,0.4612296384031399,49.07141188385356,0
25.909686846192784,0.5108584002089079,12.00180352802156,0
